id,label
1,0.9999921321868896
10,5.239248275756836e-05
100,0.0006251037120819092
1000,0.9999476671218872
10000,0.913597583770752
10001,2.008676528930664e-05
10002,0.00022748112678527832
10003,0.9985913634300232
10004,0.9964810609817505
10005,6.258487701416016e-07
10006,3.007054328918457e-05
10007,0.00016185641288757324
10008,2.3126602172851562e-05
10009,0.0002143383026123047
1001,0.00031837174901738763
10010,0.9999111890792847
10011,0.9970091581344604
10012,3.4570693969726562e-06
10013,2.2351741790771484e-05
10014,0.06128472089767456
10015,0.9999966621398926
10016,0.010439008474349976
10017,1.4871358871459961e-05
10018,0.0001646578311920166
10019,1.6748905181884766e-05
1002,0.9984534978866577
10020,4.231929779052734e-06
10021,2.7418136596679688e-06
10022,0.9995481371879578
10023,0.9999463558197021
10024,1.0
10025,0.9864606857299805
10026,0.9999933242797852
10027,0.9999512434005737
10028,3.5822391510009766e-05
10029,0.996864914894104
1003,0.9999997615814209
10030,0.9954828023910522
10031,0.001690506935119629
10032,0.0042864978313446045
10033,0.0017279982566833496
10034,0.9999966621398926
10035,0.9892702102661133
10036,0.9999315738677979
10037,0.054371949285268784
10038,0.9994925260543823
10039,0.9999852180480957
1004,0.9999103546142578
10040,8.940696716308594e-07
10041,0.9999849796295166
10042,0.004604727029800415
10043,0.9999792575836182
10044,6.780028343200684e-05
10045,0.7514404058456421
10046,0.9972256422042847
10047,0.9961694478988647
10048,0.9999885559082031
10049,0.00011616945266723633
1005,1.6987323760986328e-06
10050,0.047985486686229706
10051,0.02166244387626648
10052,1.811981201171875e-05
10053,0.7155441641807556
10054,0.0029278993606567383
10055,0.00015279650688171387
10056,0.9999961853027344
10057,0.04674792289733887
10058,0.9998363256454468
10059,0.8035565614700317
1006,0.9999969005584717
10060,0.994997501373291
10061,0.04626280069351196
10062,8.732080459594727e-06
10063,0.999146580696106
10064,0.9999743700027466
10065,0.018225640058517456
10066,0.0062476396560668945
10067,0.00023311376571655273
10068,9.447336196899414e-06
10069,0.0003228485584259033
1007,0.9999828338623047
10070,0.9998570680618286
10071,8.165836334228516e-06
10072,0.0006621778011322021
10073,0.8426624536514282
10074,4.13358211517334e-05
10075,0.0004875659942626953
10076,1.3649463653564453e-05
10077,9.167194366455078e-05
10078,0.9999990463256836
10079,2.60770320892334e-05
1008,0.00019806623458862305
10080,0.9999864101409912
10081,0.03632059693336487
10082,0.00029224157333374023
10083,4.231929779052734e-06
10084,0.9999751448631287
10085,0.9999911785125732
10086,0.9999995827674866
10087,0.9999997615814209
10088,6.854534149169922e-07
10089,0.07507526874542236
1009,0.9999997615814209
10090,0.0044838786125183105
10091,0.00010864288924494758
10092,0.9996312856674194
10093,0.0297091007232666
10094,0.9999658465385437
10095,4.4405460357666016e-06
10096,0.9998172521591187
10097,0.9999604821205139
10098,0.9997029900550842
10099,6.827712059020996e-05
101,0.00023761391639709473
1010,0.9999861121177673
10100,0.9999861717224121
10101,0.9999585151672363
10102,2.1338462829589844e-05
10103,7.539987564086914e-06
10104,0.9999926090240479
10105,0.9993830919265747
10106,0.0015444755554199219
10107,0.0010081827640533447
10108,0.9994879364967346
10109,2.562999725341797e-06
1011,7.912516593933105e-05
10110,0.9737589955329895
10111,0.0005618035793304443
10112,4.857778549194336e-06
10113,0.999984622001648
10114,0.0004054605960845947
10115,2.8699636459350586e-05
10116,0.9999992847442627
10117,0.00038617849349975586
10118,0.008510836400091648
10119,0.995926558971405
1012,0.9633215069770813
10120,7.510185241699219e-06
10121,0.002303898334503174
10122,0.0063973963260650635
10123,0.13495862483978271
10124,0.9999852180480957
10125,8.571147918701172e-05
10126,1.806020736694336e-05
10127,0.9999645948410034
10128,0.011776387691497803
10129,0.9999150633811951
1013,5.3942203521728516e-06
10130,0.0006231069564819336
10131,0.9998968839645386
10132,7.283687591552734e-05
10133,0.0013102591037750244
10134,0.9978773593902588
10135,0.9999997615814209
10136,0.9926623702049255
10137,0.00292891263961792
10138,0.9919165372848511
10139,0.999988853931427
1014,0.9999998807907104
10140,0.7326663136482239
10141,0.999987006187439
10142,0.9864332675933838
10143,0.9825979471206665
10144,0.9998878240585327
10145,1.1248284863540903e-05
10146,0.999843955039978
10147,0.9999860525131226
10148,0.9856557846069336
10149,1.0907649993896484e-05
1015,1.7881393432617188e-07
10150,0.0006051957607269287
10151,2.8580427169799805e-05
10152,4.392862319946289e-05
10153,0.9088634848594666
10154,0.018296897411346436
10155,0.9999327659606934
10156,0.00021383166313171387
10157,0.034752458333969116
10158,6.145238876342773e-05
10159,0.9989081621170044
1016,0.08676132559776306
10160,0.00010666251182556152
10161,0.0027072131633758545
10162,0.9999990463256836
10163,0.9999998807907104
10164,0.978117823600769
10165,0.6321728229522705
10166,0.9995248317718506
10167,0.9998524188995361
10168,0.9896823167800903
10169,0.9971885681152344
1017,0.0005603432655334473
10170,0.00027292966842651367
10171,1.341104507446289e-06
10172,0.9999951124191284
10173,5.8710575103759766e-06
10174,0.0022872984409332275
10175,4.971027374267578e-05
10176,0.9999997615814209
10177,0.9958060383796692
10178,0.0005020499229431152
10179,0.9838337898254395
1018,0.9995996952056885
10180,0.0009077787399291992
10181,0.9999194145202637
10182,0.011274963617324829
10183,0.43034911155700684
10184,1.7285346984863281e-06
10185,0.9915435910224915
10186,0.998489499092102
10187,0.9998596906661987
10188,0.02048778533935547
10189,0.999506950378418
1019,0.9999926090240479
10190,0.9999837875366211
10191,1.9282102584838867e-05
10192,0.3707338571548462
10193,7.82012939453125e-05
10194,0.001089930534362793
10195,0.999984622001648
10196,0.9999163150787354
10197,0.9999120831489563
10198,1.2546777725219727e-05
10199,1.2218952178955078e-06
102,0.9999953508377075
1020,4.488229751586914e-05
10200,1.2010335922241211e-05
10201,1.0728836059570312e-05
10202,0.9998878836631775
10203,0.9997173547744751
10204,0.000183790922164917
10205,3.3080577850341797e-06
10206,0.002783656120300293
10207,0.9998642206192017
10208,0.9999980926513672
10209,0.9999722242355347
1021,0.0004557669162750244
10210,1.1056661605834961e-05
10211,1.5497207641601562e-06
10212,3.999036562163383e-05
10213,0.998985230922699
10214,0.9993287324905396
10215,2.384185791015625e-07
10216,0.6115173101425171
10217,0.9993420839309692
10218,8.940696716308594e-08
10219,0.20479974150657654
1022,3.9696693420410156e-05
10220,0.9982836246490479
10221,0.9988369941711426
10222,0.7215101718902588
10223,5.185604095458984e-06
10224,0.00029271841049194336
10225,0.004391610622406006
10226,0.003614644054323435
10227,5.0395727157592773e-05
10228,0.0017596185207366943
10229,0.008051782846450806
1023,0.00012004375457763672
10230,0.24906626343727112
10231,0.9990875720977783
10232,1.0
10233,0.9874809384346008
10234,9.59634780883789e-06
10235,3.5762786865234375e-06
10236,7.748603820800781e-07
10237,0.0004337430000305176
10238,0.5568314790725708
10239,0.0044276416301727295
1024,0.001933707040734589
10240,3.039836883544922e-06
10241,0.9999999403953552
10242,0.9999887943267822
10243,0.9671103954315186
10244,0.9999990463256836
10245,0.9999867677688599
10246,0.8346577286720276
10247,0.9998730421066284
10248,0.005196690559387207
10249,0.9964964985847473
1025,2.5779008865356445e-05
10250,3.108382225036621e-05
10251,0.9997825026512146
10252,5.364418029785156e-06
10253,0.9998314380645752
10254,0.999989926815033
10255,0.999962329864502
10256,0.9999982118606567
10257,0.00017333030700683594
10258,0.9999865889549255
10259,0.9999066591262817
1026,0.0037949681282043457
10260,0.04893958568572998
10261,0.9998577833175659
10262,0.9978587627410889
10263,0.9999322891235352
10264,0.0007658898830413818
10265,0.0012671351432800293
10266,4.738569259643555e-06
10267,2.127010475305724e-06
10268,0.9999555349349976
10269,0.9318217039108276
1027,3.635883331298828e-06
10270,7.152557373046875e-07
10271,0.999992847442627
10272,0.008911311626434326
10273,0.0008830130100250244
10274,2.384185791015625e-06
10275,0.9992694854736328
10276,0.1729031205177307
10277,0.1386655569076538
10278,0.002106279134750366
10279,0.9634288549423218
1028,0.0006205141544342041
10280,0.32215574383735657
10281,0.9999967813491821
10282,0.03613516688346863
10283,0.9999997615814209
10284,0.9999973773956299
10285,0.9606553912162781
10286,5.796551704406738e-05
10287,0.0013505518436431885
10288,0.0003916621208190918
10289,0.0004477202892303467
1029,2.396106719970703e-05
10290,0.9992149472236633
10291,0.9994790554046631
10292,2.4378299713134766e-05
10293,0.9993608593940735
10294,1.6441050547655323e-06
10295,3.853440284729004e-05
10296,0.0004372596740722656
10297,0.9999939203262329
10298,0.999907374382019
10299,0.004596084356307983
103,4.869699478149414e-05
1030,1.3738870620727539e-05
10300,0.9999853372573853
10301,1.2248754501342773e-05
10302,0.9982208609580994
10303,0.08210980892181396
10304,0.9998095035552979
10305,0.9999642372131348
10306,0.9999970197677612
10307,0.227012038230896
10308,0.0020768344402313232
10309,2.5838613510131836e-05
1031,0.00036722421646118164
10310,0.14133906364440918
10311,1.1086463928222656e-05
10312,4.1425228118896484e-06
10313,0.9999279379844666
10314,3.1888484954833984e-06
10315,1.0
10316,0.5772407650947571
10317,0.9999998807907104
10318,1.9669532775878906e-06
10319,0.18863773345947266
1032,0.9762127995491028
10320,1.0
10321,0.9999942779541016
10322,0.999990701675415
10323,0.7758311033248901
10324,0.9914653301239014
10325,0.002458930015563965
10326,0.9821506142616272
10327,0.9973020553588867
10328,3.1441450119018555e-05
10329,0.9999878406524658
1033,0.038383662700653076
10330,0.00018548965454101562
10331,1.519918441772461e-06
10332,0.9999998211860657
10333,0.0006197988986968994
10334,1.6161653547897004e-05
10335,0.9999791383743286
10336,0.0015288293361663818
10337,0.05948120355606079
10338,0.0034661293029785156
10339,0.9999973773956299
1034,0.9946565628051758
10340,3.5703182220458984e-05
10341,8.165836334228516e-06
10342,0.9999995231628418
10343,3.4570693969726562e-06
10344,0.6903378963470459
10345,0.999915599822998
10346,0.0002817213535308838
10347,0.0034751296043395996
10348,0.913954496383667
10349,0.9999828338623047
1035,5.665421485900879e-05
10350,0.9908208847045898
10351,4.470348358154297e-07
10352,0.8053814768791199
10353,6.696581840515137e-05
10354,0.9909539222717285
10355,0.999998927116394
10356,3.555417060852051e-05
10357,0.8573827743530273
10358,1.2665987014770508e-05
10359,0.9989749789237976
1036,0.9998656511306763
10360,4.0531158447265625e-06
10361,2.820632653310895e-05
10362,0.002883821725845337
10363,9.179115295410156e-06
10364,0.9999980926513672
10365,0.0016292333602905273
10366,0.9988996982574463
10367,0.9998352527618408
10368,0.9999979734420776
10369,0.0002478957176208496
1037,0.19599232077598572
10370,0.7933205962181091
10371,0.07106474041938782
10372,0.9965744018554688
10373,4.9114227294921875e-05
10374,0.9925674796104431
10375,0.008323537185788155
10376,3.5762786865234375e-07
10377,0.00029203295707702637
10378,0.0013948678970336914
10379,0.999931275844574
1038,0.9999994039535522
10380,0.9696295261383057
10381,3.2782554626464844e-05
10382,0.0008262097835540771
10383,0.00014379620552062988
10384,0.9138486981391907
10385,1.0
10386,0.010689973831176758
10387,0.9999135136604309
10388,2.2709369659423828e-05
10389,1.1054481774408487e-06
1039,5.960464477539063e-08
10390,1.0
10391,0.0014746487140655518
10392,0.0025826692581176758
10393,7.748603820800781e-07
10394,5.066394805908203e-05
10395,0.9993383288383484
10396,0.9984890222549438
10397,2.086162567138672e-07
10398,5.561113357543945e-05
10399,0.9999964833259583
104,0.00012928247451782227
1040,0.9999885559082031
10400,1.0
10401,0.09961196780204773
10402,0.0001437067985534668
10403,0.9999998211860657
10404,0.0003928840160369873
10405,3.159046173095703e-06
10406,0.9940909147262573
10407,2.6226043701171875e-06
10408,9.435415267944336e-05
10409,0.9999048709869385
1041,0.000306546688079834
10410,4.0858983993530273e-05
10411,0.0925152599811554
10412,1.9550323486328125e-05
10413,1.728534698486328e-05
10414,0.21160843968391418
10415,0.9999887943267822
10416,0.000648200511932373
10417,0.0005655288696289062
10418,1.5974044799804688e-05
10419,0.9999997019767761
1042,0.21895787119865417
10420,0.9926013946533203
10421,0.8008026480674744
10422,0.4078262746334076
10423,2.384185791015625e-07
10424,0.001069188117980957
10425,0.9996381998062134
10426,0.0011921226978302002
10427,0.9999940991401672
10428,0.4492187798023224
10429,0.9999047517776489
1043,0.0006248652935028076
10430,0.1068459153175354
10431,0.000605463981628418
10432,0.9895566701889038
10433,0.9604141712188721
10434,0.9999650716781616
10435,0.0001227259635925293
10436,0.9999964237213135
10437,0.0003687441349029541
10438,0.9999027848243713
10439,0.000775068998336792
1044,0.999961256980896
10440,0.00024706125259399414
10441,1.4573335647583008e-05
10442,0.9999632835388184
10443,0.999944806098938
10444,0.9990459084510803
10445,1.0
10446,0.9973347187042236
10447,0.9992851614952087
10448,1.0
10449,0.9999963641166687
1045,0.002060621976852417
10450,8.288025856018066e-05
10451,5.53131103515625e-05
10452,0.10687810182571411
10453,0.8642275929450989
10454,0.0005522966384887695
10455,0.0014615058898925781
10456,0.11908472329378128
10457,0.0012586414813995361
10458,0.9992799758911133
10459,0.005100458860397339
1046,8.529424667358398e-05
10460,0.017568647861480713
10461,3.248453140258789e-06
10462,0.9987760186195374
10463,0.0003707408905029297
10464,0.9999995231628418
10465,0.9999982118606567
10466,0.9998020529747009
10467,1.4603137969970703e-06
10468,0.001042395830154419
10469,5.8770179748535156e-05
1047,0.00030199778848327696
10470,0.000199049711227417
10471,6.079673767089844e-06
10472,8.046627044677734e-07
10473,0.9998445510864258
10474,0.9989866018295288
10475,8.702278137207031e-06
10476,0.9999037384986877
10477,0.005276739597320557
10478,0.9999943375587463
10479,0.9916206002235413
1048,0.9999737739562988
10480,0.000677645206451416
10481,1.5288591384887695e-05
10482,2.288818359375e-05
10483,0.00011048394662793726
10484,0.8850588798522949
10485,0.03420072793960571
10486,4.4971704483032227e-05
